Customer ID,Segment,Total Orders,Total Items Ordered,Total Revenue CAD,Total Returns CAD,Return Rate %,Total COGS CAD,Total Return Processing Cost CAD,Total Shipping Cost CAD,Total Net Profit CAD,Profitable
CUST11123,Occasional Returner,3,3,303.49,0,0.0,120.0,0,25.5,177.99,Yes
CUST11124,Loyal Buyer,13,13,1000.28,208.65,20.9,520.0,45.0,110.5,296.13,Yes
CUST11125,Occasional Returner,4,5,370.77,0,0.0,200.0,0,34.0,212.77,Yes
CUST11126,Occasional Returner,3,4,271.59,45.62,16.8,160.0,19.5,25.5,84.97,Yes
CUST11127,Occasional Returner,6,9,778.04,242.75,31.2,360.0,49.0,51.0,165.29,Yes
CUST11128,Loyal Buyer,4,4,381.94,0,0.0,160.0,0,34.0,185.94,Yes
CUST11129,Bracket Buyer,2,5,322.73,111.46,34.5,200.0,25.5,17.0,58.77,Yes
CUST11130,Occasional Returner,4,5,475.95,144.56,30.4,200.0,41.0,34.0,92.39,Yes
CUST11131,Occasional Returner,2,2,232.55,0,0.0,80.0,0,17.0,131.55,Yes
CUST11132,Loyal Buyer,10,10,998.76,52.72,5.3,400.0,19.5,85.0,451.54,Yes
CUST11133,Occasional Returner,1,1,167.86,167.86,100.0,40.0,27.5,8.5,-114.0,No
CUST11134,Serial Returner,6,9,784.88,338.43,43.1,360.0,82.0,51.0,65.45,Yes
CUST11135,Serial Returner,9,15,1243.21,452.63,36.4,600.0,129.0,76.5,63.08,Yes
CUST11136,Occasional Returner,3,4,594.61,166.57,28.0,160.0,25.5,25.5,179.04,Yes
CUST11137,Serial Returner,6,10,1002.07,353.1,35.2,400.0,88.0,51.0,189.97,Yes
CUST11138,Serial Returner,9,15,1107.72,557.83,50.4,600.0,152.5,76.5,-67.11,No
CUST11139,Serial Returner,5,7,1084.47,268.67,24.8,280.0,70.5,42.5,270.8,Yes
CUST11140,Occasional Returner,6,8,850.65,288.3,33.9,320.0,70.5,51.0,144.85,Yes
CUST11141,Serial Returner,7,11,1187.68,619.52,52.2,440.0,139.0,59.5,-44.34,No
CUST11142,Occasional Returner,2,3,260.99,0,0.0,120.0,0,17.0,159.99,Yes
CUST11143,Serial Returner,10,13,1025.54,434.23,42.3,520.0,109.5,85.0,38.81,Yes
CUST11144,Serial Returner,9,14,1051.53,557.88,53.1,560.0,156.5,76.5,-119.35,No
CUST11145,Serial Returner,9,16,1739.36,323.71,18.6,640.0,68.5,76.5,626.65,Yes
CUST11146,Occasional Returner,6,7,717.72,373.14,52.0,280.0,53.0,51.0,-11.42,No
CUST11147,Occasional Returner,5,8,1046.59,188.46,18.0,320.0,27.5,42.5,376.13,Yes
CUST11148,Bracket Buyer,4,11,1045.82,264.32,25.3,440.0,63.0,34.0,322.5,Yes
CUST11149,Loyal Buyer,5,5,493.51,77.39,15.7,200.0,17.5,42.5,192.12,Yes
CUST11150,Occasional Returner,4,5,377.6,53.64,14.2,200.0,19.5,34.0,158.46,Yes
CUST11151,Serial Returner,9,14,1463.61,723.62,49.4,560.0,145.0,76.5,-17.51,No
CUST11152,Loyal Buyer,9,10,710.24,35.59,5.0,400.0,17.5,76.5,314.65,Yes
CUST11153,Occasional Returner,5,7,692.89,228.64,33.0,280.0,60.5,42.5,93.25,Yes
CUST11154,Loyal Buyer,7,7,538.93,83.74,15.5,280.0,23.5,59.5,184.19,Yes
CUST11155,Occasional Returner,5,6,698.46,255.81,36.6,240.0,66.5,42.5,81.65,Yes
CUST11156,Bracket Buyer,6,16,1176.18,611.09,52.0,640.0,139.5,51.0,-57.41,No
CUST11157,Bracket Buyer,4,10,886.85,299.7,33.8,400.0,57.0,34.0,194.15,Yes
CUST11158,Occasional Returner,2,2,149.64,0,0.0,80.0,0,17.0,84.64,Yes
CUST11159,Occasional Returner,5,8,743.05,237.11,31.9,320.0,49.0,42.5,118.44,Yes
CUST11160,Bracket Buyer,6,17,1602.57,852.67,53.2,680.0,181.5,51.0,-162.6,No
CUST11161,Loyal Buyer,9,10,1217.19,159.96,13.1,400.0,27.5,76.5,513.23,Yes
CUST11162,Occasional Returner,4,4,600.74,248.49,41.4,160.0,45.0,34.0,43.25,Yes
CUST11163,Loyal Buyer,5,5,452.88,0,0.0,200.0,0,42.5,246.38,Yes
CUST11164,Loyal Buyer,5,7,684.41,143.06,20.9,280.0,25.5,42.5,191.35,Yes
CUST11165,Serial Returner,5,8,911.76,422.75,46.4,320.0,94.0,42.5,-35.49,No
CUST11166,Serial Returner,7,12,964.53,621.03,64.4,480.0,151.0,59.5,-249.0,No
CUST11167,Bracket Buyer,6,15,1228.18,626.92,51.0,600.0,112.0,51.0,0.26,Yes
CUST11168,Bracket Buyer,6,17,2176.02,1324.04,60.8,680.0,189.5,51.0,-170.52,No
CUST11169,Loyal Buyer,7,9,936.08,136.08,14.5,360.0,25.5,59.5,357.0,Yes
CUST11170,Occasional Returner,3,6,489.8,0,0.0,240.0,0,25.5,324.3,Yes
CUST11171,Loyal Buyer,9,9,766.21,0,0.0,360.0,0,76.5,397.71,Yes
CUST11172,Loyal Buyer,7,7,750.97,0,0.0,280.0,0,59.5,387.47,Yes
CUST11173,Serial Returner,5,9,548.53,124.65,22.7,360.0,35.0,42.5,162.38,Yes
CUST11174,Loyal Buyer,8,9,1202.66,0,0.0,360.0,0,68.0,710.66,Yes
CUST11175,Loyal Buyer,7,9,869.71,0,0.0,360.0,0,59.5,444.21,Yes
CUST11176,Serial Returner,5,9,1076.96,319.08,29.6,360.0,66.5,42.5,288.88,Yes
CUST11177,Occasional Returner,4,8,475.95,242.4,50.9,320.0,76.5,34.0,-52.95,No
CUST11178,Serial Returner,5,7,773.51,338.43,43.8,280.0,70.5,42.5,24.08,Yes
CUST11179,Occasional Returner,4,6,403.58,51.05,12.6,240.0,17.5,34.0,157.03,Yes
CUST11180,Occasional Returner,3,6,659.52,0,0.0,240.0,0,25.5,394.02,Yes
CUST11181,Occasional Returner,5,5,808.54,157.36,19.5,200.0,25.5,42.5,307.18,Yes
CUST11182,Occasional Returner,1,1,103.59,0,0.0,40.0,0,8.5,63.09,Yes
CUST11183,Loyal Buyer,9,11,1205.39,85.41,7.1,440.0,23.5,76.5,583.98,Yes
CUST11184,Loyal Buyer,9,11,854.11,67.7,7.9,440.0,19.5,76.5,398.41,Yes
CUST11185,Occasional Returner,3,5,703.76,0,0.0,200.0,0,25.5,396.26,Yes
CUST11186,Loyal Buyer,8,8,857.05,123.85,14.5,320.0,37.0,68.0,302.2,Yes
CUST11187,Occasional Returner,6,8,945.58,185.5,19.6,320.0,43.0,51.0,330.08,Yes
CUST11188,Occasional Returner,3,4,426.81,0,0.0,160.0,0,25.5,227.31,Yes
CUST11189,Loyal Buyer,7,8,872.76,126.29,14.5,320.0,25.5,59.5,325.47,Yes
CUST11190,Occasional Returner,3,3,174.93,129.89,74.3,120.0,45.0,25.5,-109.46,No
CUST11191,Loyal Buyer,6,8,788.28,0,0.0,320.0,0,51.0,453.28,Yes
CUST11192,Occasional Returner,3,4,667.78,0,0.0,160.0,0,25.5,382.28,Yes
CUST11193,Bracket Buyer,1,3,334.35,0,0.0,120.0,0,8.5,169.85,Yes
CUST11194,Loyal Buyer,5,5,401.38,0,0.0,200.0,0,42.5,210.88,Yes
CUST11195,Occasional Returner,4,5,627.18,194.06,30.9,200.0,45.0,34.0,108.12,Yes
CUST11196,Serial Returner,11,16,1416.7,380.74,26.9,640.0,101.5,93.5,270.96,Yes
CUST11197,Occasional Returner,6,7,756.64,212.01,28.0,280.0,27.5,51.0,156.13,Yes
CUST11198,Occasional Returner,7,10,1223.8,314.71,25.7,400.0,51.0,59.5,348.59,Yes
CUST11199,Occasional Returner,8,10,962.29,218.9,22.7,400.0,82.0,68.0,211.39,Yes
CUST11200,Serial Returner,7,10,565.14,154.73,27.4,400.0,58.5,59.5,116.41,Yes
CUST11201,Serial Returner,7,13,1114.76,176.93,15.9,520.0,45.0,59.5,421.33,Yes
CUST11202,Bracket Buyer,9,25,2673.07,1405.5,52.6,1000.0,250.0,76.5,-92.93,No
CUST11203,Occasional Returner,4,5,625.25,0,0.0,200.0,0,34.0,315.25,Yes
CUST11204,Occasional Returner,6,7,1021.98,388.31,38.0,280.0,55.0,51.0,79.67,Yes
CUST11205,Serial Returner,7,11,714.71,445.29,62.3,440.0,140.5,59.5,-188.58,No
CUST11206,Loyal Buyer,10,10,1198.3,0,0.0,400.0,0,85.0,631.3,Yes
CUST11207,Occasional Returner,4,7,962.9,270.69,28.1,280.0,51.0,34.0,251.21,Yes
CUST11208,Occasional Returner,8,12,1295.84,356.22,27.5,480.0,55.0,68.0,312.62,Yes
CUST11209,Occasional Returner,9,11,1098.43,300.16,27.3,440.0,53.0,76.5,274.77,Yes
CUST11210,Loyal Buyer,5,6,432.36,0,0.0,240.0,0,42.5,219.86,Yes
CUST11211,Bracket Buyer,8,21,2039.73,1097.7,53.8,840.0,193.0,68.0,-92.97,No
CUST11212,Serial Returner,5,9,922.82,616.41,66.8,360.0,112.0,42.5,-184.09,No
CUST11213,Serial Returner,3,4,322.46,61.33,19.0,160.0,17.5,25.5,106.13,Yes
CUST11214,Loyal Buyer,5,5,334.66,154.06,46.0,200.0,43.0,42.5,-36.9,No
CUST11215,Occasional Returner,4,5,442.91,0,0.0,200.0,0,34.0,256.91,Yes
CUST11216,Serial Returner,6,10,1127.49,320.26,28.4,400.0,53.0,51.0,305.23,Yes
CUST11217,Occasional Returner,3,3,340.22,0,0.0,120.0,0,25.5,188.72,Yes
CUST11218,Occasional Returner,3,4,300.55,0,0.0,160.0,0,25.5,169.05,Yes
CUST11219,Occasional Returner,7,11,834.74,128.44,15.4,440.0,43.0,59.5,323.8,Yes
CUST11220,Serial Returner,7,10,1022.07,504.3,49.3,400.0,113.5,59.5,-27.23,No
CUST11221,Occasional Returner,5,6,954.38,216.92,22.7,240.0,49.0,42.5,249.96,Yes
CUST11222,Loyal Buyer,6,6,511.33,0,0.0,240.0,0,51.0,274.33,Yes
CUST11223,Loyal Buyer,8,8,565.62,43.07,7.6,320.0,19.5,68.0,233.05,Yes
CUST11224,Serial Returner,9,15,1729.53,467.2,27.0,600.0,103.5,76.5,496.33,Yes
CUST11225,Occasional Returner,5,7,583.87,75.75,13.0,280.0,17.5,42.5,210.12,Yes
CUST11226,Serial Returner,4,8,1145.98,360.15,31.4,320.0,53.0,34.0,302.83,Yes
CUST11227,Loyal Buyer,8,10,735.35,57.1,7.8,400.0,17.5,68.0,294.75,Yes
CUST11228,Loyal Buyer,6,7,587.57,0,0.0,280.0,0,51.0,324.57,Yes
CUST11229,Occasional Returner,4,5,394.73,52.03,13.2,200.0,19.5,34.0,155.2,Yes
CUST11230,Loyal Buyer,4,5,773.78,199.67,25.8,200.0,27.5,34.0,210.61,Yes
CUST11231,Occasional Returner,3,4,429.1,83.37,19.4,160.0,23.5,25.5,138.73,Yes
CUST11232,Loyal Buyer,8,8,842.89,63.14,7.5,320.0,17.5,68.0,368.25,Yes
CUST11233,Loyal Buyer,6,6,808.0,0,0.0,240.0,0,51.0,417.0,Yes
CUST11234,Serial Returner,8,10,1111.33,710.33,63.9,400.0,149.0,68.0,-254.0,No
CUST11235,Occasional Returner,3,5,751.57,0,0.0,200.0,0,25.5,486.07,Yes
CUST11236,Serial Returner,5,6,747.87,250.17,33.5,240.0,49.0,42.5,128.2,Yes
CUST11237,Bracket Buyer,5,13,1524.93,301.05,19.7,520.0,53.0,42.5,574.38,Yes
CUST11238,Occasional Returner,2,4,536.26,268.13,50.0,160.0,53.0,17.0,-61.87,No
CUST11239,Occasional Returner,4,6,580.07,82.09,14.2,240.0,23.5,34.0,182.48,Yes
CUST11240,Occasional Returner,5,6,865.56,78.19,9.0,240.0,23.5,42.5,407.37,Yes
CUST11241,Occasional Returner,5,5,476.27,0,0.0,200.0,0,42.5,275.77,Yes
CUST11242,Loyal Buyer,4,4,365.15,0,0.0,160.0,0,34.0,163.15,Yes
CUST11243,Bracket Buyer,5,14,1461.33,961.96,65.8,560.0,167.5,42.5,-210.63,No
CUST11244,Occasional Returner,3,4,501.87,0,0.0,160.0,0,25.5,302.37,Yes
CUST11245,Loyal Buyer,8,8,715.04,0,0.0,320.0,0,68.0,393.04,Yes
CUST11246,Serial Returner,4,8,465.32,164.2,35.3,320.0,45.0,34.0,58.12,Yes
CUST11247,Occasional Returner,6,8,472.54,156.88,33.2,320.0,58.5,51.0,60.16,Yes
CUST11248,Serial Returner,6,10,984.64,428.71,43.5,400.0,70.5,51.0,100.43,Yes
CUST11249,Serial Returner,7,10,1266.1,556.24,43.9,400.0,113.5,59.5,60.86,Yes
CUST11250,Serial Returner,9,13,1488.65,490.85,33.0,520.0,107.5,76.5,251.8,Yes
CUST11251,Occasional Returner,1,1,44.78,0,0.0,40.0,0,8.5,20.28,Yes
CUST11252,Loyal Buyer,9,9,737.71,0,0.0,360.0,0,76.5,381.21,Yes
CUST11253,Occasional Returner,4,4,441.97,0,0.0,160.0,0,34.0,255.97,Yes
CUST11254,Occasional Returner,5,7,728.41,0,0.0,280.0,0,42.5,413.91,Yes
CUST11255,Loyal Buyer,4,4,362.32,0,0.0,160.0,0,34.0,196.32,Yes
CUST11256,Occasional Returner,3,4,413.5,137.29,33.2,160.0,25.5,25.5,63.21,Yes
CUST11257,Bracket Buyer,5,14,1249.34,814.79,65.2,560.0,165.5,42.5,-279.45,No
CUST11258,Occasional Returner,5,8,931.71,96.64,10.4,320.0,23.5,42.5,397.07,Yes
CUST11259,Serial Returner,6,7,543.25,124.2,22.9,280.0,41.0,51.0,89.05,Yes
CUST11260,Bracket Buyer,3,6,453.29,302.97,66.8,240.0,76.5,25.5,-95.68,No
CUST11261,Occasional Returner,7,11,1153.72,298.61,25.9,440.0,61.0,59.5,300.61,Yes
CUST11262,Serial Returner,8,15,1659.1,603.57,36.4,600.0,110.0,68.0,199.53,Yes
CUST11263,Loyal Buyer,6,6,562.58,126.06,22.4,240.0,25.5,51.0,150.02,Yes
CUST11264,Bracket Buyer,3,10,1063.4,272.16,25.6,400.0,41.5,25.5,312.24,Yes
CUST11265,Occasional Returner,3,3,320.9,0,0.0,120.0,0,25.5,179.4,Yes
CUST11266,Loyal Buyer,10,13,1538.27,0,0.0,520.0,0,85.0,857.27,Yes
CUST11267,Loyal Buyer,7,9,1024.76,0,0.0,360.0,0,59.5,577.26,Yes
CUST11268,Occasional Returner,2,3,205.81,0,0.0,120.0,0,17.0,122.81,Yes
CUST11269,Loyal Buyer,9,9,1077.64,0,0.0,360.0,0,76.5,591.14,Yes
CUST11270,Serial Returner,8,15,1541.69,677.77,44.0,600.0,115.5,68.0,178.42,Yes
CUST11271,Loyal Buyer,8,9,489.39,0,0.0,360.0,0,68.0,229.39,Yes
CUST11272,Loyal Buyer,9,11,970.55,0,0.0,440.0,0,76.5,584.05,Yes
CUST11273,Loyal Buyer,4,4,364.76,0,0.0,160.0,0,34.0,182.76,Yes
CUST11274,Occasional Returner,8,13,1478.17,115.81,7.8,520.0,23.5,68.0,728.86,Yes
CUST11275,Loyal Buyer,5,6,612.87,340.25,55.5,240.0,74.5,42.5,-86.38,No
CUST11276,Occasional Returner,2,3,326.8,157.96,48.3,120.0,25.5,17.0,10.34,Yes
CUST11277,Occasional Returner,1,2,236.82,0,0.0,80.0,0,8.5,124.32,Yes
CUST11278,Loyal Buyer,9,11,1098.05,109.64,10.0,440.0,25.5,76.5,466.41,Yes
CUST11279,Occasional Returner,2,4,422.22,211.11,50.0,160.0,43.0,17.0,3.11,Yes
CUST11280,Occasional Returner,5,7,805.9,268.79,33.4,280.0,62.5,42.5,118.11,Yes
CUST11281,Bracket Buyer,5,14,903.41,466.47,51.6,560.0,116.0,42.5,-33.56,No
CUST11282,Occasional Returner,4,5,327.54,0,0.0,200.0,0,34.0,197.54,Yes
CUST11283,Serial Returner,8,14,1380.14,364.58,26.4,560.0,101.5,68.0,348.06,Yes
CUST11284,Loyal Buyer,8,10,1199.52,113.75,9.5,400.0,25.5,68.0,552.27,Yes
CUST11285,Loyal Buyer,6,7,871.32,0,0.0,280.0,0,51.0,546.32,Yes
CUST11286,Occasional Returner,7,10,1062.85,245.24,23.1,400.0,62.5,59.5,287.61,Yes
CUST11287,Occasional Returner,7,10,1218.05,199.27,16.4,400.0,62.5,59.5,440.78,Yes
CUST11288,Serial Returner,7,10,1255.07,786.41,62.7,400.0,147.0,59.5,-183.84,No
CUST11289,Bracket Buyer,5,12,1162.79,554.77,47.7,480.0,116.0,42.5,-120.48,No
CUST11290,Loyal Buyer,7,9,803.97,0,0.0,360.0,0,59.5,424.47,Yes
CUST11291,Occasional Returner,3,5,526.65,0,0.0,200.0,0,25.5,311.15,Yes
CUST11292,Serial Returner,4,5,242.86,55.33,22.8,200.0,19.5,34.0,48.03,Yes
CUST11293,Loyal Buyer,7,8,680.75,0,0.0,320.0,0,59.5,377.25,Yes
CUST11294,Serial Returner,7,12,951.24,310.22,32.6,480.0,98.0,59.5,91.52,Yes
CUST11295,Loyal Buyer,9,9,1136.61,221.69,19.5,360.0,27.5,76.5,370.92,Yes
CUST11296,Loyal Buyer,8,9,818.76,0,0.0,360.0,0,68.0,418.76,Yes
CUST11297,Occasional Returner,10,12,1238.63,81.28,6.6,480.0,23.5,85.0,622.85,Yes
CUST11298,Occasional Returner,5,8,1075.96,163.25,15.2,320.0,25.5,42.5,452.71,Yes
CUST11299,Serial Returner,6,10,891.71,168.68,18.9,400.0,43.0,51.0,285.03,Yes
CUST11300,Occasional Returner,4,5,422.2,249.12,59.0,200.0,51.0,34.0,-69.92,No
CUST11301,Occasional Returner,7,10,1188.06,54.49,4.6,400.0,17.5,59.5,600.57,Yes
CUST11302,Occasional Returner,5,7,555.04,213.58,38.5,280.0,49.0,42.5,7.96,Yes
CUST11303,Loyal Buyer,5,5,429.83,95.9,22.3,200.0,23.5,42.5,99.93,Yes
CUST11304,Serial Returner,6,9,1088.96,232.99,21.4,360.0,49.0,51.0,337.97,Yes
CUST11305,Loyal Buyer,7,8,690.05,247.08,35.8,320.0,62.5,59.5,76.97,Yes
CUST11306,Serial Returner,8,13,1268.24,614.1,48.4,520.0,129.5,68.0,32.64,Yes
CUST11307,Loyal Buyer,9,11,1465.69,0,0.0,440.0,0,76.5,881.19,Yes
CUST11308,Bracket Buyer,5,14,1405.93,920.93,65.5,560.0,161.5,42.5,-255.0,No
CUST11309,Loyal Buyer,3,3,184.8,0,0.0,120.0,0,25.5,89.3,Yes
CUST11310,Bracket Buyer,6,16,1434.91,845.57,58.9,640.0,181.0,51.0,-162.66,No
CUST11311,Occasional Returner,4,5,678.98,257.7,38.0,200.0,45.0,34.0,90.28,Yes
CUST11312,Loyal Buyer,9,9,742.51,0,0.0,360.0,0,76.5,418.01,Yes
CUST11313,Serial Returner,5,7,582.21,174.71,30.0,280.0,45.0,42.5,104.0,Yes
CUST11314,Occasional Returner,3,3,246.61,38.18,15.5,120.0,19.5,25.5,63.43,Yes
CUST11315,Occasional Returner,4,4,433.95,203.72,46.9,160.0,27.5,34.0,20.73,Yes
CUST11316,Occasional Returner,3,4,320.22,37.13,11.6,160.0,19.5,25.5,102.09,Yes
CUST11317,Loyal Buyer,8,10,1034.19,103.3,10.0,400.0,23.5,68.0,491.39,Yes
CUST11318,Loyal Buyer,8,9,632.3,0,0.0,360.0,0,68.0,340.3,Yes
CUST11319,Loyal Buyer,9,9,957.8,94.68,9.9,360.0,23.5,76.5,421.12,Yes
CUST11320,Serial Returner,6,9,766.62,158.22,20.6,360.0,41.0,51.0,232.4,Yes
CUST11321,Loyal Buyer,8,9,990.75,0,0.0,360.0,0,68.0,554.75,Yes
CUST11322,Bracket Buyer,8,19,1753.95,838.67,47.8,760.0,169.0,68.0,-7.72,No
CUST11323,Loyal Buyer,6,6,959.41,118.62,12.4,240.0,25.5,51.0,424.29,Yes
CUST11324,Occasional Returner,4,5,292.41,0,0.0,200.0,0,34.0,160.41,Yes
CUST11325,Serial Returner,3,5,437.35,0,0.0,200.0,0,25.5,261.85,Yes
CUST11326,Serial Returner,8,13,1279.7,269.37,21.0,520.0,86.0,68.0,398.33,Yes
CUST11327,Serial Returner,8,13,1255.29,131.35,10.5,520.0,37.0,68.0,564.94,Yes
CUST11328,Bracket Buyer,3,8,477.8,176.27,36.9,320.0,53.0,25.5,63.03,Yes
CUST11329,Bracket Buyer,4,11,1146.77,588.95,51.4,440.0,96.5,34.0,65.32,Yes
CUST11330,Serial Returner,5,8,750.24,382.34,51.0,320.0,90.0,42.5,-42.6,No
CUST11331,Loyal Buyer,5,5,285.82,0,0.0,200.0,0,42.5,147.32,Yes
CUST11332,Loyal Buyer,8,10,1199.76,329.52,27.5,400.0,51.0,68.0,279.24,Yes
CUST11333,Bracket Buyer,2,5,562.45,151.52,26.9,200.0,25.5,17.0,168.43,Yes
CUST11334,Occasional Returner,1,1,36.02,0,0.0,40.0,0,8.5,11.52,Yes
CUST11335,Occasional Returner,2,4,357.1,0,0.0,160.0,0,17.0,212.1,Yes
CUST11336,Loyal Buyer,8,9,661.31,0,0.0,360.0,0,68.0,355.31,Yes
CUST11337,Serial Returner,8,11,1098.4,323.99,29.5,440.0,86.0,68.0,148.41,Yes
CUST11338,Serial Returner,7,10,1111.93,208.04,18.7,400.0,66.5,59.5,403.89,Yes
CUST11339,Occasional Returner,4,5,470.75,57.13,12.1,200.0,19.5,34.0,202.12,Yes
CUST11340,Occasional Returner,4,4,237.55,0,0.0,160.0,0,34.0,111.55,Yes
CUST11341,Occasional Returner,5,9,627.0,136.68,21.8,360.0,41.0,42.5,186.82,Yes
CUST11342,Occasional Returner,9,12,1121.88,321.73,28.7,480.0,70.5,76.5,237.15,Yes
CUST11343,Serial Returner,5,8,829.39,39.67,4.8,320.0,19.5,42.5,459.72,Yes
CUST11344,Occasional Returner,1,2,235.64,117.82,50.0,80.0,25.5,8.5,-20.18,No
CUST11345,Occasional Returner,6,8,902.2,0,0.0,320.0,0,51.0,499.2,Yes
CUST11346,Loyal Buyer,8,8,760.46,0,0.0,320.0,0,68.0,412.46,Yes
CUST11347,Serial Returner,7,12,936.51,436.02,46.6,480.0,109.5,59.5,-44.51,No
CUST11348,Occasional Returner,4,6,734.8,147.54,20.1,240.0,45.0,34.0,210.26,Yes
CUST11349,Occasional Returner,6,8,865.8,198.0,22.9,320.0,47.0,51.0,263.8,Yes
CUST11350,Loyal Buyer,9,11,1014.92,0,0.0,440.0,0,76.5,626.42,Yes
CUST11351,Loyal Buyer,10,11,915.71,180.57,19.7,440.0,25.5,85.0,322.64,Yes
CUST11352,Serial Returner,8,13,1493.24,779.44,52.2,520.0,157.0,68.0,-191.2,No
CUST11353,Loyal Buyer,5,6,648.14,235.1,36.3,240.0,47.0,42.5,67.54,Yes
CUST11354,Loyal Buyer,6,6,468.71,0,0.0,240.0,0,51.0,237.71,Yes
CUST11355,Loyal Buyer,7,10,856.08,0,0.0,400.0,0,59.5,456.58,Yes
CUST11356,Serial Returner,6,10,1451.91,138.61,9.5,400.0,25.5,51.0,688.8,Yes
CUST11357,Loyal Buyer,8,10,1031.87,263.31,25.5,400.0,51.0,68.0,235.56,Yes
CUST11358,Serial Returner,8,13,1547.31,941.97,60.9,520.0,172.5,68.0,-133.16,No
CUST11359,Bracket Buyer,7,16,1831.36,596.16,32.6,640.0,133.5,59.5,352.2,Yes
CUST11360,Occasional Returner,4,6,666.6,465.43,69.8,240.0,96.0,34.0,-174.83,No
CUST11361,Occasional Returner,3,6,476.16,88.85,18.7,240.0,23.5,25.5,178.31,Yes
CUST11362,Loyal Buyer,6,9,1101.36,153.94,14.0,360.0,25.5,51.0,446.92,Yes
CUST11363,Bracket Buyer,2,6,548.56,388.95,70.9,240.0,77.0,17.0,-174.39,No
CUST11364,Serial Returner,4,6,497.68,139.75,28.1,240.0,43.0,34.0,80.93,Yes
CUST11365,Occasional Returner,3,3,209.46,73.58,35.1,120.0,23.5,25.5,6.88,Yes
CUST11366,Loyal Buyer,10,12,1045.64,139.92,13.4,480.0,25.5,85.0,413.22,Yes
CUST11367,Occasional Returner,2,2,122.15,0,0.0,80.0,0,17.0,67.15,Yes
CUST11368,Serial Returner,5,11,766.46,274.4,35.8,440.0,66.5,42.5,91.06,Yes
CUST11369,Loyal Buyer,10,12,1086.33,43.28,4.0,480.0,19.5,85.0,490.55,Yes
CUST11370,Serial Returner,5,8,554.93,136.05,24.5,320.0,47.0,42.5,119.38,Yes
CUST11371,Bracket Buyer,6,14,1005.86,559.21,55.6,560.0,147.0,51.0,-83.35,No
CUST11372,Occasional Returner,9,13,1411.8,97.26,6.9,520.0,23.5,76.5,716.54,Yes
CUST11373,Occasional Returner,5,7,477.82,38.86,8.1,280.0,19.5,42.5,184.96,Yes
CUST11374,Loyal Buyer,7,8,808.89,246.28,30.4,320.0,45.0,59.5,148.11,Yes
CUST11375,Bracket Buyer,7,19,2120.8,1133.9,53.5,760.0,203.0,59.5,-55.6,No
CUST11376,Occasional Returner,8,10,963.36,316.5,32.9,400.0,53.0,68.0,143.86,Yes
CUST11377,Occasional Returner,6,8,509.77,43.34,8.5,320.0,19.5,51.0,229.93,Yes
CUST11378,Bracket Buyer,7,18,1590.6,866.16,54.5,720.0,175.0,59.5,-60.06,No
CUST11379,Occasional Returner,6,9,661.45,196.43,29.7,360.0,49.0,51.0,105.02,Yes
CUST11380,Loyal Buyer,10,12,1230.74,0,0.0,480.0,0,85.0,673.74,Yes
CUST11381,Occasional Returner,5,7,600.02,113.91,19.0,280.0,37.0,42.5,188.61,Yes
CUST11382,Serial Returner,7,11,1680.61,763.64,45.4,440.0,131.5,59.5,49.97,Yes
CUST11383,Loyal Buyer,6,6,544.42,0,0.0,240.0,0,51.0,297.42,Yes
CUST11384,Occasional Returner,1,1,138.85,138.85,100.0,40.0,25.5,8.5,-86.0,No
CUST11385,Loyal Buyer,10,13,1085.42,0,0.0,520.0,0,85.0,630.42,Yes
CUST11386,Loyal Buyer,7,7,636.84,0,0.0,280.0,0,59.5,349.34,Yes
CUST11387,Serial Returner,8,14,1211.5,341.32,28.2,560.0,80.0,68.0,210.18,Yes
CUST11388,Loyal Buyer,6,6,653.54,0,0.0,240.0,0,51.0,330.54,Yes
CUST11389,Occasional Returner,1,1,108.72,0,0.0,40.0,0,8.5,48.22,Yes
CUST11390,Serial Returner,8,14,1960.12,1078.68,55.0,560.0,161.0,68.0,26.44,Yes
CUST11391,Loyal Buyer,5,5,606.52,0,0.0,200.0,0,42.5,348.02,Yes
CUST11392,Loyal Buyer,9,9,1209.41,0,0.0,360.0,0,76.5,728.91,Yes
CUST11393,Bracket Buyer,4,11,916.63,280.69,30.6,440.0,78.5,34.0,99.44,Yes
CUST11394,Loyal Buyer,5,6,669.2,0,0.0,240.0,0,42.5,404.7,Yes
CUST11395,Serial Returner,9,16,1585.63,405.61,25.6,640.0,72.5,76.5,393.02,Yes
CUST11396,Bracket Buyer,8,20,2000.69,479.78,24.0,800.0,121.5,68.0,491.41,Yes
CUST11397,Bracket Buyer,6,17,1109.1,339.24,30.6,680.0,80.5,51.0,250.36,Yes
CUST11398,Occasional Returner,3,3,360.03,212.23,58.9,120.0,27.5,25.5,-57.2,No
CUST11399,Bracket Buyer,1,2,163.14,81.57,50.0,80.0,17.5,8.5,11.57,Yes
CUST11400,Loyal Buyer,10,10,1021.4,0,0.0,400.0,0,85.0,576.4,Yes
CUST11401,Serial Returner,6,10,1128.92,416.04,36.9,400.0,74.5,51.0,233.38,Yes
CUST11402,Loyal Buyer,6,7,856.87,0,0.0,280.0,0,51.0,485.87,Yes
CUST11403,Loyal Buyer,5,6,370.91,0,0.0,240.0,0,42.5,210.41,Yes
CUST11404,Loyal Buyer,5,5,618.36,169.66,27.4,200.0,27.5,42.5,132.7,Yes
