Order ID,Customer ID,Customer Segment,Order Date,Month,Category,Items Ordered,Order Value CAD,COGS CAD,Shipping Cost CAD,Returned,Items Returned,Return Value CAD,Return Processing Cost CAD,Return Shipping Cost CAD,Return Reason,Gross Profit CAD,Net Profit CAD
ORD22177,CUST10373,Bracket Buyer,2024-01-08,2024-01,Denim,2,145.42,64,8.5,No,0,0,0,0,Not returned,72.92,72.92
ORD22191,CUST10375,Loyal Buyer,2024-01-08,2024-01,Accessories,2,107.86,44,8.5,No,0,0,0,0,Not returned,55.36,55.36
ORD22471,CUST10416,Serial Returner,2024-01-08,2024-01,Denim,1,59.06,32,8.5,No,0,0,0,0,Not returned,18.56,18.56
ORD22572,CUST10436,Bracket Buyer,2024-01-08,2024-01,Tops,2,89.16,32,8.5,Yes,1,44.58,10,9.5,Ordered multiple sizes,48.66,-15.42
ORD22699,CUST10457,Bracket Buyer,2024-01-08,2024-01,Tops,3,146.85,48,8.5,Yes,2,97.9,20,9.5,Ordered multiple sizes,90.35,-37.05
ORD24307,CUST10725,Loyal Buyer,2024-01-08,2024-01,Footwear,1,101.42,52,8.5,No,0,0,0,0,Not returned,40.92,40.92
ORD24371,CUST10734,Occasional Returner,2024-01-08,2024-01,Footwear,1,158.95,52,8.5,No,0,0,0,0,Not returned,98.45,98.45
ORD25325,CUST10896,Bracket Buyer,2024-01-08,2024-01,Denim,4,269.08,128,8.5,Yes,3,201.81,42,9.5,Ordered multiple sizes,132.58,-120.73
ORD25443,CUST10918,Occasional Returner,2024-01-08,2024-01,Tops,1,61.03,16,8.5,No,0,0,0,0,Not returned,36.53,36.53
ORD25638,CUST10950,Occasional Returner,2024-01-08,2024-01,Tops,1,48.47,16,8.5,Yes,1,48.47,10,9.5,Did not match description,23.97,-44.0
ORD25918,CUST10998,Occasional Returner,2024-01-08,2024-01,Footwear,2,243.36,104,8.5,Yes,1,121.68,16,9.5,Changed mind,130.86,-16.32
ORD26176,CUST11046,Serial Returner,2024-01-08,2024-01,Tops,1,50.4,16,8.5,Yes,1,50.4,10,9.5,Ordered multiple sizes,25.9,-44.0
ORD26905,CUST11172,Loyal Buyer,2024-01-08,2024-01,Outerwear,1,165.78,78,8.5,No,0,0,0,0,Not returned,79.28,79.28
ORD27005,CUST11190,Occasional Returner,2024-01-08,2024-01,Tops,1,45.04,16,8.5,No,0,0,0,0,Not returned,20.54,20.54
ORD27369,CUST11255,Loyal Buyer,2024-01-08,2024-01,Tops,1,40.12,16,8.5,No,0,0,0,0,Not returned,15.62,15.62
ORD27372,CUST11255,Loyal Buyer,2024-01-08,2024-01,Accessories,1,64.92,22,8.5,No,0,0,0,0,Not returned,34.42,34.42
ORD27607,CUST11296,Loyal Buyer,2024-01-08,2024-01,Footwear,1,129.83,52,8.5,No,0,0,0,0,Not returned,69.33,69.33
ORD28581,CUST11455,Bracket Buyer,2024-01-08,2024-01,Footwear,2,295.1,104,8.5,Yes,1,147.55,16,9.5,Ordered multiple sizes,182.6,9.55
ORD28929,CUST11512,Occasional Returner,2024-01-08,2024-01,Outerwear,2,465.42,156,8.5,No,0,0,0,0,Not returned,300.92,300.92
ORD29555,CUST11620,Bracket Buyer,2024-01-08,2024-01,Accessories,4,222.32,88,8.5,No,0,0,0,0,Not returned,125.82,125.82
ORD29732,CUST11650,Occasional Returner,2024-01-08,2024-01,Denim,1,96.3,32,8.5,No,0,0,0,0,Not returned,55.8,55.8
ORD29914,CUST11681,Bracket Buyer,2024-01-08,2024-01,Outerwear,3,609.18,234,8.5,Yes,2,406.12,36,9.5,Ordered multiple sizes,366.68,-84.94
ORD30434,CUST11773,Occasional Returner,2024-01-08,2024-01,Denim,1,66.34,32,8.5,No,0,0,0,0,Not returned,25.84,25.84
ORD20201,CUST10038,Loyal Buyer,2024-01-09,2024-01,Denim,1,79.49,32,8.5,No,0,0,0,0,Not returned,38.99,38.99
ORD20596,CUST10103,Loyal Buyer,2024-01-09,2024-01,Denim,1,97.79,32,8.5,No,0,0,0,0,Not returned,57.29,57.29
ORD21069,CUST10183,Bracket Buyer,2024-01-09,2024-01,Outerwear,3,459.54,234,8.5,Yes,2,306.36,36,9.5,Ordered multiple sizes,217.04,-134.82
ORD21118,CUST10195,Loyal Buyer,2024-01-09,2024-01,Denim,1,75.66,32,8.5,No,0,0,0,0,Not returned,35.16,35.16
ORD21317,CUST10228,Loyal Buyer,2024-01-09,2024-01,Denim,1,74.25,32,8.5,No,0,0,0,0,Not returned,33.75,33.75
ORD21849,CUST10318,Loyal Buyer,2024-01-09,2024-01,Denim,1,75.41,32,8.5,No,0,0,0,0,Not returned,34.91,34.91
ORD22072,CUST10356,Serial Returner,2024-01-09,2024-01,Footwear,2,270.5,104,8.5,No,0,0,0,0,Not returned,158.0,158.0
ORD22155,CUST10370,Serial Returner,2024-01-09,2024-01,Denim,1,89.18,32,8.5,Yes,1,89.18,14,9.5,Did not match description,48.68,-64.0
ORD22180,CUST10373,Bracket Buyer,2024-01-09,2024-01,Outerwear,3,496.23,234,8.5,Yes,2,330.82,36,9.5,Ordered multiple sizes,253.73,-122.59
ORD22415,CUST10408,Bracket Buyer,2024-01-09,2024-01,Tops,2,107.08,32,8.5,Yes,1,53.54,10,9.5,Ordered multiple sizes,66.58,-6.46
ORD22456,CUST10414,Serial Returner,2024-01-09,2024-01,Footwear,1,173.0,52,8.5,Yes,1,173.0,16,9.5,Arrived too late,112.5,-86.0
ORD22869,CUST10486,Loyal Buyer,2024-01-09,2024-01,Tops,1,38.76,16,8.5,No,0,0,0,0,Not returned,14.26,14.26
ORD23033,CUST10509,Occasional Returner,2024-01-09,2024-01,Tops,2,131.82,32,8.5,No,0,0,0,0,Not returned,91.32,91.32
ORD25128,CUST10863,Loyal Buyer,2024-01-09,2024-01,Tops,1,51.1,16,8.5,No,0,0,0,0,Not returned,26.6,26.6
ORD25172,CUST10874,Occasional Returner,2024-01-09,2024-01,Denim,2,164.26,64,8.5,Yes,1,82.13,14,9.5,Changed mind,91.76,-13.87
ORD25574,CUST10939,Occasional Returner,2024-01-09,2024-01,Tops,1,41.83,16,8.5,No,0,0,0,0,Not returned,17.33,17.33
ORD25808,CUST10978,Loyal Buyer,2024-01-09,2024-01,Accessories,2,118.14,44,8.5,No,0,0,0,0,Not returned,65.64,65.64
ORD26060,CUST11024,Loyal Buyer,2024-01-09,2024-01,Accessories,1,53.88,22,8.5,Yes,1,53.88,8,9.5,Wrong size,23.38,-48.0
ORD26388,CUST11083,Loyal Buyer,2024-01-09,2024-01,Denim,1,82.77,32,8.5,No,0,0,0,0,Not returned,42.27,42.27
ORD26404,CUST11087,Loyal Buyer,2024-01-09,2024-01,Tops,1,53.8,16,8.5,Yes,1,53.8,10,9.5,Ordered multiple sizes,29.3,-44.0
ORD26523,CUST11106,Occasional Returner,2024-01-09,2024-01,Tops,2,81.24,32,8.5,No,0,0,0,0,Not returned,40.74,40.74
ORD26907,CUST11172,Loyal Buyer,2024-01-09,2024-01,Footwear,1,125.96,52,8.5,No,0,0,0,0,Not returned,65.46,65.46
ORD27276,CUST11236,Serial Returner,2024-01-09,2024-01,Footwear,1,148.77,52,8.5,Yes,1,148.77,16,9.5,Did not match description,88.27,-86.0
ORD27292,CUST11240,Occasional Returner,2024-01-09,2024-01,Footwear,2,305.2,104,8.5,No,0,0,0,0,Not returned,192.7,192.7
ORD27335,CUST11249,Serial Returner,2024-01-09,2024-01,Outerwear,1,174.18,78,8.5,No,0,0,0,0,Not returned,87.68,87.68
ORD27759,CUST11321,Loyal Buyer,2024-01-09,2024-01,Outerwear,1,193.13,78,8.5,No,0,0,0,0,Not returned,106.63,106.63
ORD28379,CUST11424,Loyal Buyer,2024-01-09,2024-01,Denim,1,59.51,32,8.5,No,0,0,0,0,Not returned,19.01,19.01
ORD28819,CUST11493,Loyal Buyer,2024-01-09,2024-01,Denim,1,96.68,32,8.5,No,0,0,0,0,Not returned,56.18,56.18
ORD29345,CUST11581,Occasional Returner,2024-01-09,2024-01,Denim,1,88.48,32,8.5,Yes,1,88.48,14,9.5,Arrived too late,47.98,-64.0
ORD29445,CUST11601,Bracket Buyer,2024-01-09,2024-01,Tops,3,171.6,48,8.5,Yes,2,114.4,20,9.5,Ordered multiple sizes,115.1,-28.8
ORD29931,CUST11685,Occasional Returner,2024-01-09,2024-01,Footwear,1,170.93,52,8.5,Yes,1,170.93,16,9.5,Ordered multiple sizes,110.43,-86.0
ORD20294,CUST10054,Loyal Buyer,2024-01-10,2024-01,Denim,1,96.66,32,8.5,No,0,0,0,0,Not returned,56.16,56.16
ORD20418,CUST10074,Bracket Buyer,2024-01-10,2024-01,Footwear,2,272.18,104,8.5,Yes,1,136.09,16,9.5,Ordered multiple sizes,159.68,-1.91
ORD20666,CUST10117,Occasional Returner,2024-01-10,2024-01,Footwear,1,109.25,52,8.5,Yes,1,109.25,16,9.5,Changed mind,48.75,-86.0
ORD20673,CUST10118,Loyal Buyer,2024-01-10,2024-01,Outerwear,1,173.21,78,8.5,No,0,0,0,0,Not returned,86.71,86.71
ORD21247,CUST10215,Occasional Returner,2024-01-10,2024-01,Denim,1,104.55,32,8.5,No,0,0,0,0,Not returned,64.05,64.05
ORD22074,CUST10357,Occasional Returner,2024-01-10,2024-01,Denim,2,193.66,64,8.5,No,0,0,0,0,Not returned,121.16,121.16
ORD22241,CUST10381,Loyal Buyer,2024-01-10,2024-01,Outerwear,1,160.23,78,8.5,No,0,0,0,0,Not returned,73.73,73.73
ORD22700,CUST10458,Loyal Buyer,2024-01-10,2024-01,Tops,1,47.18,16,8.5,No,0,0,0,0,Not returned,22.68,22.68
ORD23050,CUST10513,Occasional Returner,2024-01-10,2024-01,Footwear,2,239.0,104,8.5,No,0,0,0,0,Not returned,126.5,126.5
ORD23389,CUST10568,Serial Returner,2024-01-10,2024-01,Outerwear,2,272.2,156,8.5,Yes,1,136.1,18,9.5,Ordered multiple sizes,107.7,-55.9
ORD23602,CUST10603,Occasional Returner,2024-01-10,2024-01,Accessories,1,56.32,22,8.5,Yes,1,56.32,8,9.5,Changed mind,25.82,-48.0
ORD23712,CUST10620,Loyal Buyer,2024-01-10,2024-01,Tops,1,50.23,16,8.5,No,0,0,0,0,Not returned,25.73,25.73
ORD23750,CUST10629,Bracket Buyer,2024-01-10,2024-01,Footwear,4,512.8,208,8.5,Yes,3,384.6,48,9.5,Ordered multiple sizes,296.3,-145.8
ORD23816,CUST10639,Loyal Buyer,2024-01-10,2024-01,Outerwear,1,154.6,78,8.5,No,0,0,0,0,Not returned,68.1,68.1
ORD24259,CUST10718,Loyal Buyer,2024-01-10,2024-01,Denim,1,95.25,32,8.5,No,0,0,0,0,Not returned,54.75,54.75
ORD24347,CUST10731,Loyal Buyer,2024-01-10,2024-01,Outerwear,1,189.83,78,8.5,No,0,0,0,0,Not returned,103.33,103.33
ORD24727,CUST10796,Loyal Buyer,2024-01-10,2024-01,Denim,1,82.55,32,8.5,No,0,0,0,0,Not returned,42.05,42.05
ORD24840,CUST10816,Serial Returner,2024-01-10,2024-01,Tops,1,53.39,16,8.5,Yes,1,53.39,10,9.5,Wrong size,28.89,-44.0
ORD24898,CUST10827,Occasional Returner,2024-01-10,2024-01,Footwear,1,134.28,52,8.5,Yes,1,134.28,16,9.5,Ordered multiple sizes,73.78,-86.0
ORD25075,CUST10857,Bracket Buyer,2024-01-10,2024-01,Denim,3,271.23,96,8.5,Yes,2,180.82,28,9.5,Ordered multiple sizes,166.73,-51.59
ORD25079,CUST10858,Bracket Buyer,2024-01-10,2024-01,Footwear,2,279.36,104,8.5,Yes,1,139.68,16,9.5,Ordered multiple sizes,166.86,1.68
ORD25368,CUST10905,Loyal Buyer,2024-01-10,2024-01,Footwear,1,133.26,52,8.5,No,0,0,0,0,Not returned,72.76,72.76
ORD25392,CUST10910,Occasional Returner,2024-01-10,2024-01,Tops,1,33.22,16,8.5,No,0,0,0,0,Not returned,8.72,8.72
ORD25463,CUST10921,Loyal Buyer,2024-01-10,2024-01,Denim,1,68.07,32,8.5,No,0,0,0,0,Not returned,27.57,27.57
ORD25551,CUST10934,Occasional Returner,2024-01-10,2024-01,Denim,1,100.47,32,8.5,No,0,0,0,0,Not returned,59.97,59.97
ORD25632,CUST10949,Occasional Returner,2024-01-10,2024-01,Denim,1,78.48,32,8.5,Yes,1,78.48,14,9.5,Changed mind,37.98,-64.0
ORD25727,CUST10965,Loyal Buyer,2024-01-10,2024-01,Denim,1,87.19,32,8.5,No,0,0,0,0,Not returned,46.69,46.69
ORD25746,CUST10968,Serial Returner,2024-01-10,2024-01,Accessories,2,108.94,44,8.5,Yes,1,54.47,8,9.5,Wrong size,56.44,-15.53
ORD26349,CUST11076,Serial Returner,2024-01-10,2024-01,Denim,2,184.02,64,8.5,Yes,1,92.01,14,9.5,Changed mind,111.52,-3.99
ORD26837,CUST11160,Bracket Buyer,2024-01-10,2024-01,Denim,2,204.36,64,8.5,Yes,1,102.18,14,9.5,Ordered multiple sizes,131.86,6.18
ORD27320,CUST11246,Serial Returner,2024-01-10,2024-01,Accessories,1,72.83,22,8.5,No,0,0,0,0,Not returned,42.33,42.33
ORD27605,CUST11296,Loyal Buyer,2024-01-10,2024-01,Accessories,1,67.3,22,8.5,No,0,0,0,0,Not returned,36.8,36.8
ORD27799,CUST11327,Serial Returner,2024-01-10,2024-01,Tops,2,108.48,32,8.5,Yes,1,54.24,10,9.5,Wrong size,67.98,-5.76
ORD28332,CUST11416,Loyal Buyer,2024-01-10,2024-01,Denim,1,90.76,32,8.5,No,0,0,0,0,Not returned,50.26,50.26
ORD28335,CUST11417,Loyal Buyer,2024-01-10,2024-01,Denim,1,86.8,32,8.5,No,0,0,0,0,Not returned,46.3,46.3
ORD28667,CUST11469,Occasional Returner,2024-01-10,2024-01,Accessories,1,64.94,22,8.5,No,0,0,0,0,Not returned,34.44,34.44
ORD29303,CUST11575,Loyal Buyer,2024-01-10,2024-01,Denim,1,112.38,32,8.5,No,0,0,0,0,Not returned,71.88,71.88
ORD29506,CUST11612,Bracket Buyer,2024-01-10,2024-01,Outerwear,3,527.79,234,8.5,Yes,2,351.86,36,9.5,Ordered multiple sizes,285.29,-112.07
ORD29979,CUST11696,Serial Returner,2024-01-10,2024-01,Outerwear,2,400.64,156,8.5,No,0,0,0,0,Not returned,236.14,236.14
ORD20717,CUST10126,Loyal Buyer,2024-01-11,2024-01,Denim,1,99.34,32,8.5,No,0,0,0,0,Not returned,58.84,58.84
ORD20754,CUST10132,Occasional Returner,2024-01-11,2024-01,Tops,1,49.04,16,8.5,No,0,0,0,0,Not returned,24.54,24.54
ORD21189,CUST10207,Serial Returner,2024-01-11,2024-01,Accessories,2,110.6,44,8.5,Yes,1,55.3,8,9.5,Changed mind,58.1,-14.7
ORD21311,CUST10227,Occasional Returner,2024-01-11,2024-01,Tops,2,78.08,32,8.5,Yes,1,39.04,10,9.5,Did not match description,37.58,-20.96
ORD22484,CUST10419,Occasional Returner,2024-01-11,2024-01,Accessories,2,142.34,44,8.5,No,0,0,0,0,Not returned,89.84,89.84
ORD24226,CUST10714,Occasional Returner,2024-01-11,2024-01,Tops,1,45.67,16,8.5,No,0,0,0,0,Not returned,21.17,21.17
ORD24300,CUST10724,Loyal Buyer,2024-01-11,2024-01,Denim,1,62.13,32,8.5,No,0,0,0,0,Not returned,21.63,21.63
ORD24951,CUST10836,Loyal Buyer,2024-01-11,2024-01,Outerwear,1,172.74,78,8.5,No,0,0,0,0,Not returned,86.24,86.24
ORD25031,CUST10850,Loyal Buyer,2024-01-11,2024-01,Tops,2,117.8,32,8.5,No,0,0,0,0,Not returned,77.3,77.3
ORD25052,CUST10853,Loyal Buyer,2024-01-11,2024-01,Tops,1,31.91,16,8.5,No,0,0,0,0,Not returned,7.41,7.41
ORD25150,CUST10869,Occasional Returner,2024-01-11,2024-01,Denim,1,80.55,32,8.5,No,0,0,0,0,Not returned,40.05,40.05
ORD25217,CUST10880,Loyal Buyer,2024-01-11,2024-01,Accessories,1,71.21,22,8.5,No,0,0,0,0,Not returned,40.71,40.71
ORD25583,CUST10940,Bracket Buyer,2024-01-11,2024-01,Denim,2,175.4,64,8.5,Yes,1,87.7,14,9.5,Ordered multiple sizes,102.9,-8.3
ORD25705,CUST10960,Occasional Returner,2024-01-11,2024-01,Accessories,2,120.54,44,8.5,No,0,0,0,0,Not returned,68.04,68.04
ORD26240,CUST11058,Occasional Returner,2024-01-11,2024-01,Accessories,1,57.48,22,8.5,No,0,0,0,0,Not returned,26.98,26.98
ORD26400,CUST11086,Serial Returner,2024-01-11,2024-01,Footwear,2,243.06,104,8.5,No,0,0,0,0,Not returned,130.56,130.56
ORD26639,CUST11124,Loyal Buyer,2024-01-11,2024-01,Tops,1,56.28,16,8.5,No,0,0,0,0,Not returned,31.78,31.78
ORD26795,CUST11152,Loyal Buyer,2024-01-11,2024-01,Tops,1,46.83,16,8.5,No,0,0,0,0,Not returned,22.33,22.33
ORD27227,CUST11227,Loyal Buyer,2024-01-11,2024-01,Accessories,1,71.49,22,8.5,No,0,0,0,0,Not returned,40.99,40.99
ORD27901,CUST11347,Serial Returner,2024-01-11,2024-01,Tops,2,88.2,32,8.5,Yes,1,44.1,10,9.5,Wrong size,47.7,-15.9
ORD28605,CUST11459,Serial Returner,2024-01-11,2024-01,Accessories,2,116.56,44,8.5,No,0,0,0,0,Not returned,64.06,64.06
ORD28621,CUST11462,Bracket Buyer,2024-01-11,2024-01,Denim,2,170.5,64,8.5,No,0,0,0,0,Not returned,98.0,98.0
ORD28687,CUST11472,Serial Returner,2024-01-11,2024-01,Outerwear,1,172.07,78,8.5,No,0,0,0,0,Not returned,85.57,85.57
ORD29234,CUST11565,Loyal Buyer,2024-01-11,2024-01,Accessories,2,112.74,44,8.5,No,0,0,0,0,Not returned,60.24,60.24
ORD29295,CUST11574,Serial Returner,2024-01-11,2024-01,Denim,1,81.18,32,8.5,Yes,1,81.18,14,9.5,Wrong size,40.68,-64.0
ORD29446,CUST11601,Bracket Buyer,2024-01-11,2024-01,Tops,4,209.28,64,8.5,Yes,3,156.96,30,9.5,Ordered multiple sizes,136.78,-59.68
ORD29754,CUST11653,Loyal Buyer,2024-01-11,2024-01,Tops,1,47.93,16,8.5,No,0,0,0,0,Not returned,23.43,23.43
ORD30161,CUST11725,Occasional Returner,2024-01-11,2024-01,Tops,1,56.45,16,8.5,Yes,1,56.45,10,9.5,Wrong size,31.95,-44.0
ORD20197,CUST10038,Loyal Buyer,2024-01-12,2024-01,Tops,1,41.78,16,8.5,No,0,0,0,0,Not returned,17.28,17.28
ORD20858,CUST10149,Loyal Buyer,2024-01-12,2024-01,Tops,1,58.42,16,8.5,No,0,0,0,0,Not returned,33.92,33.92
ORD20943,CUST10164,Occasional Returner,2024-01-12,2024-01,Denim,1,96.76,32,8.5,Yes,1,96.76,14,9.5,Wrong size,56.26,-64.0
ORD22664,CUST10452,Loyal Buyer,2024-01-12,2024-01,Outerwear,1,213.46,78,8.5,No,0,0,0,0,Not returned,126.96,126.96
ORD22733,CUST10464,Occasional Returner,2024-01-12,2024-01,Accessories,1,59.39,22,8.5,No,0,0,0,0,Not returned,28.89,28.89
ORD22778,CUST10470,Loyal Buyer,2024-01-12,2024-01,Denim,2,218.42,64,8.5,No,0,0,0,0,Not returned,145.92,145.92
ORD22837,CUST10480,Bracket Buyer,2024-01-12,2024-01,Denim,3,222.27,96,8.5,No,0,0,0,0,Not returned,117.77,117.77
ORD24038,CUST10683,Loyal Buyer,2024-01-12,2024-01,Outerwear,1,211.74,78,8.5,No,0,0,0,0,Not returned,125.24,125.24
ORD24219,CUST10713,Serial Returner,2024-01-12,2024-01,Footwear,2,278.2,104,8.5,Yes,1,139.1,16,9.5,Ordered multiple sizes,165.7,1.1
ORD24406,CUST10741,Occasional Returner,2024-01-12,2024-01,Outerwear,1,189.23,78,8.5,No,0,0,0,0,Not returned,102.73,102.73
ORD24414,CUST10743,Serial Returner,2024-01-12,2024-01,Denim,2,177.4,64,8.5,Yes,1,88.7,14,9.5,Ordered multiple sizes,104.9,-7.3
ORD24869,CUST10821,Bracket Buyer,2024-01-12,2024-01,Footwear,3,373.29,156,8.5,Yes,2,248.86,32,9.5,Ordered multiple sizes,208.79,-81.57
ORD25500,CUST10927,Bracket Buyer,2024-01-12,2024-01,Outerwear,3,630.03,234,8.5,Yes,2,420.02,36,9.5,Ordered multiple sizes,387.53,-77.99
ORD25612,CUST10945,Bracket Buyer,2024-01-12,2024-01,Accessories,2,137.7,44,8.5,Yes,1,68.85,8,9.5,Ordered multiple sizes,85.2,-1.15
ORD26369,CUST11080,Occasional Returner,2024-01-12,2024-01,Footwear,1,112.03,52,8.5,No,0,0,0,0,Not returned,51.53,51.53
ORD26760,CUST11146,Occasional Returner,2024-01-12,2024-01,Accessories,1,68.08,22,8.5,No,0,0,0,0,Not returned,37.58,37.58
ORD26794,CUST11152,Loyal Buyer,2024-01-12,2024-01,Accessories,1,35.59,22,8.5,Yes,1,35.59,8,9.5,Changed mind,5.09,-48.0
ORD27107,CUST11206,Loyal Buyer,2024-01-12,2024-01,Tops,1,41.9,16,8.5,No,0,0,0,0,Not returned,17.4,17.4
ORD27180,CUST11220,Serial Returner,2024-01-12,2024-01,Outerwear,2,372.82,156,8.5,No,0,0,0,0,Not returned,208.32,208.32
ORD27374,CUST11256,Occasional Returner,2024-01-12,2024-01,Outerwear,1,181.11,78,8.5,No,0,0,0,0,Not returned,94.61,94.61
ORD27790,CUST11326,Serial Returner,2024-01-12,2024-01,Denim,2,168.06,64,8.5,Yes,1,84.03,14,9.5,Ordered multiple sizes,95.56,-11.97
ORD28220,CUST11398,Occasional Returner,2024-01-12,2024-01,Footwear,1,109.5,52,8.5,No,0,0,0,0,Not returned,49.0,49.0
ORD28974,CUST11520,Serial Returner,2024-01-12,2024-01,Tops,1,43.01,16,8.5,Yes,1,43.01,10,9.5,Wrong size,18.51,-44.0
ORD29420,CUST11596,Occasional Returner,2024-01-12,2024-01,Tops,1,30.4,16,8.5,No,0,0,0,0,Not returned,5.9,5.9
ORD29568,CUST11623,Loyal Buyer,2024-01-12,2024-01,Accessories,1,62.35,22,8.5,Yes,1,62.35,8,9.5,Wrong size,31.85,-48.0
ORD30096,CUST11712,Serial Returner,2024-01-12,2024-01,Denim,1,93.17,32,8.5,No,0,0,0,0,Not returned,52.67,52.67
ORD30191,CUST11732,Serial Returner,2024-01-12,2024-01,Tops,2,77.48,32,8.5,Yes,1,38.74,10,9.5,Changed mind,36.98,-21.26
ORD21661,CUST10286,Loyal Buyer,2024-01-13,2024-01,Accessories,1,76.69,22,8.5,No,0,0,0,0,Not returned,46.19,46.19
ORD21790,CUST10307,Loyal Buyer,2024-01-13,2024-01,Tops,1,41.04,16,8.5,No,0,0,0,0,Not returned,16.54,16.54
ORD21808,CUST10309,Bracket Buyer,2024-01-13,2024-01,Tops,3,167.49,48,8.5,Yes,2,111.66,20,9.5,Ordered multiple sizes,110.99,-30.17
ORD22281,CUST10388,Loyal Buyer,2024-01-13,2024-01,Denim,1,73.55,32,8.5,No,0,0,0,0,Not returned,33.05,33.05
ORD22629,CUST10447,Serial Returner,2024-01-13,2024-01,Tops,1,49.7,16,8.5,No,0,0,0,0,Not returned,25.2,25.2
ORD23370,CUST10564,Occasional Returner,2024-01-13,2024-01,Footwear,1,152.29,52,8.5,No,0,0,0,0,Not returned,91.79,91.79
ORD23575,CUST10598,Occasional Returner,2024-01-13,2024-01,Denim,1,92.22,32,8.5,No,0,0,0,0,Not returned,51.72,51.72
ORD24395,CUST10738,Bracket Buyer,2024-01-13,2024-01,Footwear,3,329.58,156,8.5,Yes,2,219.72,32,9.5,Ordered multiple sizes,165.08,-96.14
ORD24787,CUST10806,Bracket Buyer,2024-01-13,2024-01,Footwear,3,296.94,156,8.5,No,0,0,0,0,Not returned,132.44,132.44
ORD25353,CUST10902,Occasional Returner,2024-01-13,2024-01,Denim,1,72.51,32,8.5,No,0,0,0,0,Not returned,32.01,32.01
ORD25414,CUST10913,Serial Returner,2024-01-13,2024-01,Denim,2,145.16,64,8.5,Yes,1,72.58,14,9.5,Arrived too late,72.66,-23.42
ORD25606,CUST10944,Loyal Buyer,2024-01-13,2024-01,Tops,1,64.15,16,8.5,No,0,0,0,0,Not returned,39.65,39.65
ORD25652,CUST10952,Bracket Buyer,2024-01-13,2024-01,Tops,3,132.36,48,8.5,Yes,2,88.24,20,9.5,Ordered multiple sizes,75.86,-41.88
ORD26504,CUST11104,Serial Returner,2024-01-13,2024-01,Denim,2,167.52,64,8.5,No,0,0,0,0,Not returned,95.02,95.02
ORD26655,CUST11128,Loyal Buyer,2024-01-13,2024-01,Footwear,1,94.91,52,8.5,No,0,0,0,0,Not returned,34.41,34.41
ORD26708,CUST11138,Serial Returner,2024-01-13,2024-01,Accessories,2,89.44,44,8.5,Yes,1,44.72,8,9.5,Changed mind,36.94,-25.28
ORD27090,CUST11204,Occasional Returner,2024-01-13,2024-01,Outerwear,2,319.98,156,8.5,No,0,0,0,0,Not returned,155.48,155.48
ORD27206,CUST11224,Serial Returner,2024-01-13,2024-01,Denim,2,187.0,64,8.5,Yes,1,93.5,14,9.5,Changed mind,114.5,-2.5
ORD27258,CUST11233,Loyal Buyer,2024-01-13,2024-01,Outerwear,1,201.53,78,8.5,No,0,0,0,0,Not returned,115.03,115.03
ORD27370,CUST11255,Loyal Buyer,2024-01-13,2024-01,Tops,1,47.62,16,8.5,No,0,0,0,0,Not returned,23.12,23.12
ORD27392,CUST11260,Bracket Buyer,2024-01-13,2024-01,Denim,1,97.04,32,8.5,Yes,1,97.04,14,9.5,Ordered multiple sizes,56.54,-64.0
ORD27879,CUST11343,Serial Returner,2024-01-13,2024-01,Tops,1,39.67,16,8.5,Yes,1,39.67,10,9.5,Ordered multiple sizes,15.17,-44.0
ORD28232,CUST11400,Loyal Buyer,2024-01-13,2024-01,Outerwear,1,205.67,78,8.5,No,0,0,0,0,Not returned,119.17,119.17
ORD29034,CUST11531,Serial Returner,2024-01-13,2024-01,Footwear,2,278.14,104,8.5,No,0,0,0,0,Not returned,165.64,165.64
ORD29984,CUST11697,Loyal Buyer,2024-01-13,2024-01,Footwear,1,122.8,52,8.5,No,0,0,0,0,Not returned,62.3,62.3
ORD30314,CUST11752,Loyal Buyer,2024-01-13,2024-01,Accessories,1,60.01,22,8.5,No,0,0,0,0,Not returned,29.51,29.51
ORD30338,CUST11757,Loyal Buyer,2024-01-13,2024-01,Denim,1,90.9,32,8.5,No,0,0,0,0,Not returned,50.4,50.4
ORD20321,CUST10058,Loyal Buyer,2024-01-14,2024-01,Tops,2,128.48,32,8.5,Yes,1,64.24,10,9.5,Wrong size,87.98,4.24
ORD20436,CUST10076,Serial Returner,2024-01-14,2024-01,Tops,2,112.7,32,8.5,Yes,1,56.35,10,9.5,Did not match description,72.2,-3.65
ORD20586,CUST10101,Loyal Buyer,2024-01-14,2024-01,Footwear,2,255.64,104,8.5,No,0,0,0,0,Not returned,143.14,143.14
ORD20668,CUST10117,Occasional Returner,2024-01-14,2024-01,Outerwear,1,204.85,78,8.5,Yes,1,204.85,18,9.5,Did not match description,118.35,-114.0
ORD20902,CUST10155,Serial Returner,2024-01-14,2024-01,Outerwear,2,446.1,156,8.5,No,0,0,0,0,Not returned,281.6,281.6
ORD21439,CUST10248,Loyal Buyer,2024-01-14,2024-01,Tops,1,56.22,16,8.5,No,0,0,0,0,Not returned,31.72,31.72
ORD21813,CUST10310,Occasional Returner,2024-01-14,2024-01,Footwear,2,312.7,104,8.5,No,0,0,0,0,Not returned,200.2,200.2
ORD22248,CUST10382,Loyal Buyer,2024-01-14,2024-01,Outerwear,1,182.52,78,8.5,No,0,0,0,0,Not returned,96.02,96.02
